timestamp,open,high,low,close,volume
2025-03-25 19:14:00,224.079,224.079,224.06,224.07,58.0
2025-03-25 19:15:00,224.05,224.07,224.0001,224.07,211.0
2025-03-25 19:16:00,224.07,224.15,224.001,224.07,450.0
2025-03-25 19:17:00,224.01,224.07,224.01,224.07,8.0
2025-03-25 19:18:00,224.076,224.076,224.02,224.07,56.0
2025-03-25 19:19:00,224.07,224.1,224.07,224.07,316.0
2025-03-25 19:20:00,224.07,224.13,224.07,224.08,20.0
2025-03-25 19:21:00,224.08,224.08,224.0001,224.08,29.0
2025-03-25 19:22:00,224.08,224.08,224.0025,224.08,21.0
2025-03-25 19:23:00,224.01,224.08,224.01,224.01,153.0
2025-03-25 19:24:00,224.07,224.07,224.02,224.02,105.0
2025-03-25 19:25:00,224.0,224.07,224.0,224.0,63.0
2025-03-25 19:26:00,224.09,224.0978,224.0025,224.0978,155.0
2025-03-25 19:27:00,224.08,224.09,224.03,224.09,67.0
2025-03-25 19:28:00,224.1,224.1,224.06,224.06,202.0
2025-03-25 19:29:00,224.09,224.1,224.05,224.1,205.0
2025-03-25 19:30:00,224.1,224.1,224.05,224.05,235.0
2025-03-25 19:31:00,224.1,224.1,224.05,224.0986,6.0
2025-03-25 19:32:00,224.0999,224.0999,224.05,224.05,130.0
2025-03-25 19:33:00,224.1,224.14,224.05,224.05,93.0
2025-03-25 19:34:00,224.1,224.1,224.05,224.1,101.0
2025-03-25 19:35:00,224.1,224.1,224.06,224.1,21.0
2025-03-25 19:36:00,224.0996,224.0996,224.05,224.06,17.0
2025-03-25 19:37:00,224.0512,224.08,224.0501,224.07,55.0
2025-03-25 19:38:00,224.07,224.1,224.07,224.1,4.0
2025-03-25 19:39:00,224.07,224.15,224.07,224.0701,449.0
2025-03-25 19:40:00,224.15,224.15,224.08,224.14,142.0
2025-03-25 19:41:00,224.14,224.14,224.08,224.08,53.0
2025-03-25 19:42:00,224.15,224.15,224.1,224.1,512.0
2025-03-25 19:43:00,224.08,224.15,224.0711,224.0711,48.0
2025-03-25 19:44:00,224.14,224.15,224.07,224.07,79.0
2025-03-25 19:45:00,224.15,224.15,224.15,224.15,27.0
2025-03-25 19:46:00,224.14,224.28,224.07,224.07,2326.0
2025-03-25 19:47:00,224.08,224.33,224.08,224.26,161.0
2025-03-25 19:48:00,224.1,224.33,224.1,224.26,83.0
2025-03-25 19:49:00,224.26,224.28,224.07,224.28,146.0
2025-03-25 19:50:00,224.2,224.33,224.2,224.2,194.0
2025-03-25 19:51:00,224.1999,224.2,224.0701,224.12,238.0
2025-03-25 19:52:00,224.1969,224.1969,224.07,224.07,176.0
2025-03-25 19:53:00,224.17,224.1934,224.07,224.07,113.0
2025-03-25 19:54:00,224.07,224.14,224.07,224.1,17.0
2025-03-25 19:55:00,224.13,224.145,224.11,224.145,195.0
2025-03-25 19:56:00,224.13,224.15,224.1,224.15,921.0
2025-03-25 19:57:00,224.14,224.15,224.14,224.15,546.0
2025-03-25 19:58:00,224.15,224.2,224.15,224.1701,233.0
2025-03-25 19:59:00,224.185,224.33,224.17,224.24,1421.0
